WELL,DEPTH_MD,GROUP,FORMATION,CALI,RDEP,RHOB,GR,NPHI,PEF,DTC,LITH
15/9-15,1134.144,HORDALAND GP.,Utsira Fm.,15.866641998,1.3355251551,1.7923698425,82.798950195,,2.4248337746,138.14730835,Shale
15/9-15,1134.296,HORDALAND GP.,Utsira Fm.,15.801492690999998,1.3432798386000002,1.815425396,84.715843201,,2.5202109814,136.34547424,Shale
15/9-15,1134.448,HORDALAND GP.,Utsira Fm.,15.792360306,1.3572174311,1.8503516912,85.50080108600001,,2.6085877419,136.17323303,Shale
15/9-15,1134.6,HORDALAND GP.,Utsira Fm.,15.835349083,1.3714485168,1.8670159578,86.983108521,,2.6923446655000003,137.90420532,Shale
15/9-15,1134.752,HORDALAND GP.,Utsira Fm.,15.787257195,1.3802013397,1.8673309088,88.245933533,,2.747487545,139.62893677,Shale
15/9-15,1134.904,HORDALAND GP.,Utsira Fm.,15.795324326,1.3680632113999998,1.8704293966,86.61191558799999,,2.7624418736000003,141.16830444,Shale
15/9-15,1135.056,HORDALAND GP.,Utsira Fm.,15.947629929,1.3297249079,1.8628488779,84.142356873,,2.7556238174,141.44619751,Shale
15/9-15,1135.208,HORDALAND GP.,Utsira Fm.,16.001958847,1.2854807377,1.8072862625,83.67918396,,2.7429521084,141.41339111,Shale
15/9-15,1135.36,HORDALAND GP.,Utsira Fm.,15.736420631,1.2528710365,1.7298616171,82.27545166,,2.7069866657,140.99572754,Shale
15/9-15,1135.512,HORDALAND GP.,Utsira Fm.,15.38543129,1.2352433205,1.6807208061,78.269210815,,2.5985016823,140.44323730000002,Shale
15/9-15,1135.664,HORDALAND GP.,Utsira Fm.,15.194669724,1.2283439636,1.6844168900999998,77.522590637,,2.4785883427,140.83956909,Shale
15/9-15,1135.816,HORDALAND GP.,Utsira Fm.,15.293278694,1.2304025888,1.705738306,77.042694092,,2.4396202564,141.86843872,Shale
15/9-15,1135.968,HORDALAND GP.,Utsira Fm.,15.696520805,1.2407077551,1.7340961695,75.75826263399999,,2.5483446121,142.76902771,Shale
15/9-15,1136.12,HORDALAND GP.,Utsira Fm.,16.203334808,1.2600289583,1.7778697013999998,73.48137664800001,,2.7090983391,143.06692505,Shale
15/9-15,1136.272,HORDALAND GP.,Utsira Fm.,16.575685501,1.2846032381,1.8280138969,73.508102417,,2.7943565845,142.25918579,Shale
15/9-15,1136.424,HORDALAND GP.,Utsira Fm.,16.748571396,1.3139525652,1.888985157,74.600769043,,2.8257567883,140.04199219,Shale
15/9-15,1136.576,HORDALAND GP.,Utsira Fm.,16.82834816,1.3551412821000002,1.9234182835,73.432502747,,2.8266534805,138.02461243,Shale
15/9-15,1136.728,HORDALAND GP.,Utsira Fm.,16.910448074,1.4109108447999998,1.977532506,73.023101807,,2.8051941395,136.39074707,Shale
15/9-15,1136.88,HORDALAND GP.,Utsira Fm.,16.962425232,1.4665178061000002,2.0134174824,70.557594299,,2.7904541492000003,136.34875488,Shale
15/9-15,1137.032,HORDALAND GP.,Utsira Fm.,16.964710236,1.5057060719,2.036719799,69.53752899199999,,2.7627794743000003,137.44979858,Shale
15/9-15,1137.184,HORDALAND GP.,Utsira Fm.,16.953639984000002,1.5353599787,2.0462625027000003,68.818267822,,2.7488207817,137.10366821,Shale
15/9-15,1137.336,HORDALAND GP.,Utsira Fm.,16.948072433,1.5659719706,2.0375123024,66.780471802,,2.7743620872,135.40682983,Shale
15/9-15,1137.488,HORDALAND GP.,Utsira Fm.,16.898740768,1.599237442,2.0242247581,64.821166992,,2.7665615082,133.54330444,Shale
15/9-15,1137.64,HORDALAND GP.,Utsira Fm.,16.84173584,1.6294360161,2.0112371445,65.233810425,,2.7092678547,132.55905151,Shale
15/9-15,1137.792,HORDALAND GP.,Utsira Fm.,16.919286728,1.6494884491,2.0138573647,68.68417358399999,,2.6652166843,132.56495667,Shale
15/9-15,1137.944,HORDALAND GP.,Utsira Fm.,17.065898895,1.6588954926,2.0269761086,70.540740967,,2.7195527554,133.12796021,Shale
15/9-15,1138.096,HORDALAND GP.,Utsira Fm.,17.199636459,1.6506663561,2.0466692448,70.20800781300001,,2.8281686306,133.24934387,Shale
15/9-15,1138.248,HORDALAND GP.,Utsira Fm.,17.313486099000002,1.6252043247,2.0564994812,70.998748779,,2.8872129917,132.50131226,Shale
15/9-15,1138.4,HORDALAND GP.,Utsira Fm.,17.352558136,1.5987280606999998,2.0377454758,71.641242981,,2.8804652691,131.50393677,Shale
15/9-15,1138.552,HORDALAND GP.,Utsira Fm.,17.406030655,1.5758320093,1.9774756432,71.281745911,,2.8598921299,131.37007141,Shale
15/9-15,1138.704,HORDALAND GP.,Utsira Fm.,17.509141922,1.5543036461000002,1.9086264372,70.204437256,,2.8389041424,132.60891724,Shale
15/9-15,1138.856,HORDALAND GP.,Utsira Fm.,17.580799103,1.5334894657,1.8550704718,69.520149231,,2.8344652652999995,134.4153595,Shale
15/9-15,1139.008,HORDALAND GP.,Utsira Fm.,17.649723053,1.5104876757,1.8124991655,69.652282715,,2.8411123753,137.49934387,Shale
15/9-15,1139.16,HORDALAND GP.,Utsira Fm.,17.567764282,1.4826687574,1.8088874817,69.603439331,,2.7909171581,140.41404724,Shale
15/9-15,1139.312,HORDALAND GP.,Utsira Fm.,17.389825821,1.4581269026,1.8347833157,70.561309814,,2.7169938087,140.16436768,Shale
15/9-15,1139.464,HORDALAND GP.,Utsira Fm.,17.329521179,1.4423331022,1.889942646,71.713356018,,2.6668725014,139.18470764,Shale
15/9-15,1139.616,HORDALAND GP.,Utsira Fm.,17.201890945,1.4326031208,1.9264222383,71.690338135,,2.6607086658,139.30938721,Shale
15/9-15,1139.768,HORDALAND GP.,Utsira Fm.,17.077659607,1.4267805815,1.9484101534,71.755607605,,2.6734962463,139.67027283,Shale
15/9-15,1139.92,HORDALAND GP.,Utsira Fm.,17.048194885,1.4270977974,1.965212822,72.392906189,,2.7146565914,140.46981812,Shale
15/9-15,1140.072,HORDALAND GP.,Utsira Fm.,17.124200821,1.4353518486,1.9803811312,73.281242371,,2.7578680515,140.88320923,Shale
15/9-15,1140.224,HORDALAND GP.,Utsira Fm.,17.198116302,1.4508712292,1.9890210629,72.57467651399999,,2.7496299744,140.28543091,Shale
15/9-15,1140.376,HORDALAND GP.,Utsira Fm.,17.212875366,1.4693882465,1.9938071966,69.835952759,,2.7067260742,138.99934387,Shale
15/9-15,1140.528,HORDALAND GP.,Utsira Fm.,17.210803986,1.4889850616,2.0026552677,68.061332703,,2.680439949,136.91929626,Shale
15/9-15,1140.68,HORDALAND GP.,Utsira Fm.,17.235219955,1.5086719990000002,2.0109834671,68.21899414100001,,2.7094125748,135.04330444,Shale
15/9-15,1140.832,HORDALAND GP.,Utsira Fm.,17.273460388,1.5273896456,2.010863781,68.865882874,,2.7845504284,134.27296448,Shale
15/9-15,1140.984,HORDALAND GP.,Utsira Fm.,17.311624527,1.5436496735,2.0058612823,71.020599365,,2.8557629585,134.62072754,Shale
15/9-15,1141.136,HORDALAND GP.,Utsira Fm.,17.247676849,1.5501083136000002,2.0000810623,72.965919495,,2.8650085926,136.44094849,Shale
15/9-15,1141.288,HORDALAND GP.,Utsira Fm.,17.081390381,1.5458590984,2.004897356,72.992210388,,2.8463840485,138.02886963,Shale
15/9-15,1141.44,HORDALAND GP.,Utsira Fm.,16.918506622,1.5385637283000002,2.0083022118,72.705841064,,2.7875130177,137.931427,Shale
15/9-15,1141.592,HORDALAND GP.,Utsira Fm.,16.799516678,1.5319945812,2.0136003494,70.439376831,,2.6807456017,137.26477051,Shale
15/9-15,1141.744,HORDALAND GP.,Utsira Fm.,16.781873703,1.5273786783,2.0080177784,68.119194031,,2.5505540371,136.193573,Shale
15/9-15,1141.896,HORDALAND GP.,Utsira Fm.,16.791072845,1.5261955261000002,2.01141572,64.402183533,,2.5010547638,135.10891724,Shale
15/9-15,1142.048,HORDALAND GP.,Utsira Fm.,16.830602646,1.5300616026,2.0176730156,62.666812897,,2.5597937107,135.35826111,Shale
15/9-15,1142.2,HORDALAND GP.,Utsira Fm.,16.90776062,1.5330986977,2.0258057117,65.301399231,,2.6826105118,135.44619751,Shale
15/9-15,1142.352,HORDALAND GP.,Utsira Fm.,16.879615784000002,1.5312575102,2.0228219032,69.410392761,,2.7180433273,135.10760498,Shale
15/9-15,1142.504,HORDALAND GP.,Utsira Fm.,16.744667053,1.5274324416999998,2.0071022511,72.43346405,,2.639531374,134.90945435,Shale
15/9-15,1142.656,HORDALAND GP.,Utsira Fm.,16.619113922,1.5234425068000002,1.9934357405,74.504386902,,2.5846021175,135.07217407,Shale
15/9-15,1142.808,HORDALAND GP.,Utsira Fm.,16.603061676,1.5215876102,1.9877023697,73.538635254,,2.6321086884,134.89501953,Shale
15/9-15,1142.96,HORDALAND GP.,Utsira Fm.,16.630231857000002,1.5261363983,1.9809116125,69.689941406,,2.7294754982,135.16732788,Shale
15/9-15,1143.112,HORDALAND GP.,Utsira Fm.,16.607473373,1.5335506201,1.9643700123,63.618850708,,2.729598999,135.90551758,Shale
15/9-15,1143.264,HORDALAND GP.,Utsira Fm.,16.585416794,1.5360519886,1.9519221783,60.465442657,,2.6700499058,136.48556519,Shale
15/9-15,1143.4160000000002,HORDALAND GP.,Utsira Fm.,16.594945908,1.5380504131,1.9478002787,60.44153595,,2.6014881134,136.89764404,Shale
15/9-15,1143.568,HORDALAND GP.,Utsira Fm.,16.629455566,1.549898386,1.9441781044,61.474838257,,2.5365145206,136.08891296,Shale
15/9-15,1143.72,HORDALAND GP.,Utsira Fm.,16.708593369000003,1.5750141144,1.9334890842,63.835395813000005,,2.4751911163,134.56922913,Shale
15/9-15,1143.872,HORDALAND GP.,Utsira Fm.,16.767652512,1.6084436178,1.9217123985,67.223823547,,2.4160487652,134.05117798,Shale
15/9-15,1144.024,HORDALAND GP.,Utsira Fm.,16.729740143,1.6364821196,1.9129798412,67.919715881,,2.3805024624,134.20079041,Shale
15/9-15,1144.1760000000002,HORDALAND GP.,Utsira Fm.,16.81268692,1.6490693092,1.906042099,64.696311951,,2.3584260941,134.07202148,Shale
15/9-15,1144.328,HORDALAND GP.,Utsira Fm.,17.110181808,1.6545075178,1.9037059546,61.472251892,,2.3413865566,134.88238525,Shale
15/9-15,1144.48,HORDALAND GP.,Utsira Fm.,17.264045715,1.6613434553,1.9126672745,64.004577637,,2.3476545811,135.22834778,Shale
15/9-15,1144.632,HORDALAND GP.,Utsira Fm.,17.303771973,1.6664535999,1.9339442253,70.72114563,,2.4026622772,135.43701172,Shale
15/9-15,1144.784,HORDALAND GP.,Utsira Fm.,17.326637268,1.6685950756,1.9564604759,75.73873901399999,,2.484544754,135.35334778,Shale
15/9-15,1144.936,HORDALAND GP.,Utsira Fm.,17.069580077999998,1.6763072013999998,1.964169383,77.442329407,,2.497923851,133.50230408,Shale
15/9-15,1145.088,HORDALAND GP.,Utsira Fm.,16.774787903,1.6856663227000002,1.9568302631,75.57610321,,2.4359893799,131.92913818,Shale
15/9-15,1145.24,HORDALAND GP.,Utsira Fm.,16.689842224,1.6824518441999998,1.946922183,72.98803710899999,,2.3934235573,130.62203979,Shale
15/9-15,1145.392,HORDALAND GP.,Utsira Fm.,16.700782776,1.6692948341,1.939680934,71.860076904,,2.4099600315000003,130.04692078,Shale
15/9-15,1145.544,HORDALAND GP.,Utsira Fm.,16.748342514,1.6647382975,1.9288204908,74.43596649199999,,2.4538729191,130.17158508,Shale
15/9-15,1145.696,HORDALAND GP.,Utsira Fm.,16.76169014,1.6745103598,1.9173824787,77.501686096,,2.4995448589,130.29626465,Shale
15/9-15,1145.848,HORDALAND GP.,Utsira Fm.,16.71606636,1.6887077093,1.9118993282,77.818717957,,2.5068204403,131.15583801,Shale
15/9-15,1146.0,HORDALAND GP.,Utsira Fm.,16.715393066,1.7026326656,1.9185233116,75.544578552,,2.4772839546000003,133.04724121,Shale
15/9-15,1146.152,HORDALAND GP.,Utsira Fm.,16.796203613,1.7149518728,1.9342567921,74.546279907,,2.4225559235,134.40748596,Shale
15/9-15,1146.304,HORDALAND GP.,Utsira Fm.,16.89097023,1.7146085501,1.9503452778,76.286102295,,2.4354834557,135.61941528,Shale
15/9-15,1146.456,HORDALAND GP.,Utsira Fm.,16.945610046,1.6947549582,1.9554599524,78.68824005100001,,2.4943926334,135.87533569,Shale
15/9-15,1146.608,HORDALAND GP.,Utsira Fm.,16.896446228,1.6711081266,1.9553644657,78.20071411100001,,2.5491316319,134.48425293,Shale
15/9-15,1146.76,HORDALAND GP.,Utsira Fm.,16.788944244,1.6567927599,1.9595105648,74.577850342,,2.5398004055000003,133.82414246,Shale
15/9-15,1146.912,HORDALAND GP.,Utsira Fm.,16.741189957,1.6474024056999998,1.9695744514,72.134819031,,2.4719438553,133.78363037,Shale
15/9-15,1147.064,HORDALAND GP.,Utsira Fm.,16.791744232,1.6406135559,1.9803529978,74.232086182,,2.4024174213,134.59399414,Shale
15/9-15,1147.216,HORDALAND GP.,Utsira Fm.,16.949476242,1.6376669407,1.9985123873,77.15474700899999,,2.4221827984,135.55479431,Shale
15/9-15,1147.368,HORDALAND GP.,Utsira Fm.,17.099561690999998,1.6356127262,2.020596981,75.710952759,,2.5323243141,136.41764832,Shale
15/9-15,1147.52,HORDALAND GP.,Utsira Fm.,17.197072982999998,1.6409283875999998,2.0381808281,73.622367859,,2.6507439613,135.8228302,Shale
15/9-15,1147.672,HORDALAND GP.,Utsira Fm.,17.281053543,1.6619678736,2.0413267612,75.99717712399999,,2.6842904091,134.33201599,Shale
15/9-15,1147.8239999999998,HORDALAND GP.,Utsira Fm.,17.347034454,1.6877872944,2.0422854424000003,79.530525208,,2.630300045,133.83332825,Shale
15/9-15,1147.976,HORDALAND GP.,Utsira Fm.,17.381700516,1.7083821297,2.0454843044,78.911338806,,2.5629503727,133.25196838,Shale
15/9-15,1148.128,HORDALAND GP.,Utsira Fm.,17.367097855,1.7270991802000002,2.0378491879,74.017700195,,2.5590186119,132.33988953,Shale
15/9-15,1148.28,HORDALAND GP.,Utsira Fm.,17.385612488,1.7447720766,2.0152821541,71.468215942,,2.6481282711,132.31364441,Shale
15/9-15,1148.432,HORDALAND GP.,Utsira Fm.,17.452217102,1.7547705173,1.9894535542,73.344291687,,2.7541794777,133.83857727,Shale
15/9-15,1148.5839999999998,HORDALAND GP.,Utsira Fm.,17.439996719,1.7577856778999998,1.9765523672,77.072982788,,2.8225295544,133.70013428,Shale
15/9-15,1148.736,HORDALAND GP.,Utsira Fm.,17.404872894,1.7585399151,1.9851794243,78.961074829,,2.8304088116000004,134.40289307,Shale
15/9-15,1148.888,HORDALAND GP.,Utsira Fm.,17.460559845,1.7545665503,2.0097098351,77.259536743,,2.8216266632,133.97637939,Shale
15/9-15,1149.04,HORDALAND GP.,Utsira Fm.,17.564680099,1.7449043989,2.0354509354,74.74292755100001,,2.7655944824,131.55479431,Shale
15/9-15,1149.192,HORDALAND GP.,Utsira Fm.,17.599628448,1.7337037325,2.0543339252,72.346595764,,2.6881723404000004,131.24113464,Shale
15/9-15,1149.344,HORDALAND GP.,Utsira Fm.,17.584791183,1.7240149975,2.0691215992,70.333000183,,2.6441214085,131.46160889,Shale
15/9-15,1149.496,HORDALAND GP.,Utsira Fm.,17.559591293,1.716870904,2.0723435879,68.65579223600001,,2.6390461922,132.17420959,Shale
15/9-15,1149.648,HORDALAND GP.,Utsira Fm.,17.482091904,1.7141872644,2.063167572,68.38888549800001,0.54185009,2.5830109119,134.22637939,Shale
15/9-15,1149.8,HORDALAND GP.,Utsira Fm.,17.395610809,1.716345191,2.05113554,71.170013428,0.5454009175,2.5066716671,134.82479858,Shale
15/9-15,1149.952,HORDALAND GP.,Utsira Fm.,17.364606857000002,1.7192585468,2.0415401459,74.497497559,0.5489529967,2.4275937080000003,135.03707886,Shale
15/9-15,1150.104,HORDALAND GP.,Utsira Fm.,17.371887207,1.7233072519,2.0356984138,76.098335266,0.5493555069,2.4015526772,134.50033569,Shale
15/9-15,1150.256,HORDALAND GP.,Utsira Fm.,17.370704651,1.7293016911,2.0290987492,74.966674805,0.5433511734,2.3587770462,132.16239929,Shale
15/9-15,1150.408,HORDALAND GP.,Utsira Fm.,17.376644135,1.734800458,2.0253431797,70.875556946,0.5438557267,2.3210160732,129.90846252,Shale
15/9-15,1150.56,HORDALAND GP.,Utsira Fm.,17.405723572,1.735535264,2.0250871181,66.317642212,0.5521139503,2.3130373955000003,129.4107666,Shale
15/9-15,1150.712,HORDALAND GP.,Utsira Fm.,17.356458664,1.7280267477000002,2.0213315487,63.439628601,0.5465470552,2.2644565105,129.57086182,Shale
15/9-15,1150.864,HORDALAND GP.,Utsira Fm.,17.280124664000002,1.7145203352,2.0146901608000003,63.895557404,0.5258116722,2.2289869785,131.08398438,Shale
15/9-15,1151.016,HORDALAND GP.,Utsira Fm.,17.252223969,1.7007955313,2.0048904419,66.613990784,0.4986175895,2.2254779339,135.12599182,Shale
15/9-15,1151.168,HORDALAND GP.,Utsira Fm.,17.262874603,1.6883518696000002,1.9920636415,68.33863067600001,0.4868463278,2.2956867218,137.47341919,Shale
15/9-15,1151.32,HORDALAND GP.,Utsira Fm.,17.322483063,1.6748976706999998,1.9805293083,68.717803955,0.5095843673,2.3674619198,138.79495239,Shale
15/9-15,1151.472,HORDALAND GP.,Utsira Fm.,17.262235641,1.6597079038999998,1.9772852659,66.726463318,0.5587665439,2.3801054955,136.67552185,Shale
15/9-15,1151.624,HORDALAND GP.,Utsira Fm.,17.188396454,1.6418248415,1.984823823,62.576721191,0.5991560817,2.3350882530000003,134.75689697,Shale
15/9-15,1151.776,HORDALAND GP.,Utsira Fm.,17.293664932000002,1.6208860874000002,1.9940551519,56.998382568,0.5999144912,2.2751915455,133.55117798,Shale
15/9-15,1151.928,HORDALAND GP.,Utsira Fm.,17.363323212,1.5991849899,2.0004403591,53.070877075,0.5890346169,2.246556282,133.39370728,Sandstone/Shale
15/9-15,1152.08,HORDALAND GP.,Utsira Fm.,17.306394577,1.5767941475,2.0072553158,52.894161224,0.5954430103,2.2615725994,135.01968384,Sandstone/Shale
15/9-15,1152.232,HORDALAND GP.,Utsira Fm.,17.303955077999998,1.5542780161,2.0170853138,56.14744567899999,0.6104481815999999,2.3494927883,136.6607666,Sandstone/Shale
15/9-15,1152.384,HORDALAND GP.,Utsira Fm.,17.368221283,1.5368404388,2.0276217461000003,60.812625885,0.6145867705,2.4792406559,136.61581421,Sandstone/Shale
15/9-15,1152.536,HORDALAND GP.,Utsira Fm.,17.433296204,1.5269428492,2.0335755348,63.83285141,0.6009938121,2.5958118439,134.9360199,Sandstone/Shale
15/9-15,1152.688,HORDALAND GP.,Utsira Fm.,17.468294144,1.5223230124,2.0339932442,64.696495056,0.5763171315,2.6365795135,134.49966431,Shale
15/9-15,1152.84,HORDALAND GP.,Utsira Fm.,17.418153763,1.5258302688999998,2.0305116177,63.613792419,0.5428779125,2.5457532406,134.99835205,Shale
15/9-15,1152.992,HORDALAND GP.,Utsira Fm.,17.39418602,1.5375251769999998,2.0274267197,62.147331238,0.5182313919,2.439738512,136.04626465,Shale
15/9-15,1153.144,HORDALAND GP.,Utsira Fm.,17.487022399999997,1.5456545353,2.0310344696,61.592353821,0.5288696289,2.3676986694,138.03445435,Shale
15/9-15,1153.296,HORDALAND GP.,Utsira Fm.,17.525499344,1.5476795435,2.0420069695,61.862037659,0.5671935678,2.3499410152,137.36187744,Shale
15/9-15,1153.448,HORDALAND GP.,Utsira Fm.,17.531738281,1.5503104925,2.0524017811,63.161396027,0.5956140757,2.4266417027,135.80020142,Shale
15/9-15,1153.6,HORDALAND GP.,Utsira Fm.,17.628221512,1.5547529459,2.0530529022,63.97916412399999,0.602663517,2.4410104752,133.87400818,Shale
15/9-15,1153.752,HORDALAND GP.,Utsira Fm.,17.707717896,1.5592935085,2.0419666767,63.861095428,0.6161627172999999,2.3993256092,131.02886963,Shale
15/9-15,1153.904,HORDALAND GP.,Utsira Fm.,17.687911987,1.5619481802,2.0251188278,63.118549347,0.6419649124,2.2991266251,131.63877869,Shale
15/9-15,1154.056,HORDALAND GP.,Utsira Fm.,17.607830048,1.5602909327,2.0102510452,63.487903595,0.6392138004,2.2178711891,134.30610657,Shale
15/9-15,1154.208,HORDALAND GP.,Utsira Fm.,17.530118942,1.5526566505,1.9998869896,65.479858398,0.5949314237,2.1896886826,138.36450195,Shale
15/9-15,1154.36,HORDALAND GP.,Utsira Fm.,17.458662033,1.539934516,1.9968703985,68.042259216,0.5401518345,2.2081968784,141.27854919,Shale
15/9-15,1154.512,HORDALAND GP.,Utsira Fm.,17.450069427,1.5256254672999998,1.9984945059,69.129371643,0.5150749683,2.2475781441,140.8421936,Shale
15/9-15,1154.664,HORDALAND GP.,Utsira Fm.,17.583417892,1.5156222581999998,1.9997426271,67.714782715,0.5303167701,2.2674641609,140.04264832,Shale
15/9-15,1154.816,HORDALAND GP.,Utsira Fm.,17.729328155999998,1.5129308701,2.0031635761,66.91355133100001,0.5559940934000001,2.2231385708,138.32185364,Shale
15/9-15,1154.968,HORDALAND GP.,Utsira Fm.,17.7781353,1.5152091980000002,2.0100643635,66.820159912,0.5711711049,2.1826663017,137.88877869,Shale
15/9-15,1155.12,HORDALAND GP.,Utsira Fm.,17.752145767000002,1.5187706947,2.0161905289,67.762207031,0.5722689033,2.1527578831,136.94816589,Shale
15/9-15,1155.272,HORDALAND GP.,Utsira Fm.,17.666481018,1.5196516513999998,2.0148370266,69.435554504,0.5671136975,2.1625528336,136.90354919,Shale
15/9-15,1155.424,HORDALAND GP.,Utsira Fm.,17.552442551,1.5147197247,2.0072095394,69.722122192,0.5634818672999999,2.1343595982,137.70210266,Shale
15/9-15,1155.576,HORDALAND GP.,Utsira Fm.,17.505138397,1.5045038462,2.0012276173,68.999961853,0.5684629083,2.139705658,138.62466431,Shale
15/9-15,1155.728,HORDALAND GP.,Utsira Fm.,17.564464569000002,1.4933637381,1.9992718697,67.904930115,0.5819736123,2.1707763672,139.32185364,Shale
15/9-15,1155.88,HORDALAND GP.,Utsira Fm.,17.589834213,1.4842128754,2.0010879040000003,67.413398743,0.5936542749,2.2183156013,140.24638367,Shale
15/9-15,1156.032,HORDALAND GP.,Utsira Fm.,17.522361755,1.4762278795,2.0066096783000003,66.66872406,0.5944415331,2.2701718807,140.7739563,Shale
15/9-15,1156.184,HORDALAND GP.,Utsira Fm.,17.48887825,1.4662034512,2.0126264095,62.600975037,0.5763410926,2.311166048,140.89862061,Shale
15/9-15,1156.336,HORDALAND GP.,Utsira Fm.,17.514898300000002,1.4518418312,2.0142726898,56.95903396600001,0.5486646891,2.3754234314,140.90682983,Shale
15/9-15,1156.488,HORDALAND GP.,Utsira Fm.,17.557287216,1.4372056723,2.0089986324,54.672847748,0.5352442265,2.4002711773,140.43110657,Shale
15/9-15,1156.64,HORDALAND GP.,Utsira Fm.,17.611181259000002,1.4286267757,2.003916502,56.387950897,0.5508722663000001,2.360178709,140.35137939,Shale
15/9-15,1156.792,HORDALAND GP.,Utsira Fm.,17.681148529,1.4272962809,2.0059154034,59.660491943,0.5765449404999999,2.3145682812,141.50886536,Shale
15/9-15,1156.944,HORDALAND GP.,Utsira Fm.,17.732570648,1.4308745861,2.0101850033,61.98828125,0.5776934028,2.2807266712,141.9271698,Shale
15/9-15,1157.096,HORDALAND GP.,Utsira Fm.,17.717256545999998,1.4376174212,2.011131525,64.013442993,0.5666915774,2.281308651,141.19488525,Shale
15/9-15,1157.248,HORDALAND GP.,Utsira Fm.,17.701942444,1.445805192,2.0103855133,65.653434753,0.5747461915,2.2605159283000003,142.0610199,Shale
15/9-15,1157.4,HORDALAND GP.,Utsira Fm.,17.651172638,1.4552420378,2.0096423626,64.868469238,0.585146904,2.2337172031,141.58201599,Shale
15/9-15,1157.552,HORDALAND GP.,Utsira Fm.,17.639661789,1.4663945436,2.0088443756,61.626457214,0.5796928406,2.2276496887,140.9153595,Shale
15/9-15,1157.704,HORDALAND GP.,Utsira Fm.,17.733158112,1.4767096043,2.0062265396,58.12567901600001,0.5750350356,2.2555603981,141.46522522,Shale
15/9-15,1157.856,HORDALAND GP.,Utsira Fm.,17.738126755,1.4842622280000002,1.9976855516,56.854763031000005,0.6086909175,2.2866384983000003,139.83988953,Shale
15/9-15,1158.008,HORDALAND GP.,Utsira Fm.,17.571943283,1.4889082909,1.9847589731,56.443668365,0.6714969276999999,2.2670166492,139.01968384,Shale
15/9-15,1158.16,HORDALAND GP.,Utsira Fm.,17.409730911,1.4905081987,1.9761009216,55.919090271,0.6907389164,2.2183332443,139.17338562,Shale
15/9-15,1158.312,HORDALAND GP.,Utsira Fm.,17.409072876,1.4904915094,1.9745415449,55.862361908,0.6630777121,2.2042124271,139.4850769,Shale
15/9-15,1158.464,HORDALAND GP.,Utsira Fm.,17.506591797000002,1.4890059233,1.9803137779,56.713481903,0.6317222118,2.2680842876,139.93701172,Shale
15/9-15,1158.616,HORDALAND GP.,Utsira Fm.,17.545536041,1.483576417,1.994071722,57.414039612,0.6124973893,2.32574296,140.92651367,Shale
15/9-15,1158.768,HORDALAND GP.,Utsira Fm.,17.502155304000002,1.4748749733000002,2.0075218678,55.899738312,0.6114128828000001,2.3393754959,140.57217407,Shale
15/9-15,1158.92,HORDALAND GP.,Utsira Fm.,17.491970062,1.4662115574,2.0133621693,52.964557648,0.614580214,2.352493763,141.01771545,Shale
15/9-15,1159.072,HORDALAND GP.,Utsira Fm.,17.472776413,1.4627534151,2.0099673271,51.363704681,0.6308999658,2.3703145981,141.1771698,Shale
15/9-15,1159.224,HORDALAND GP.,Utsira Fm.,17.406257629000002,1.4672141075,2.0023610592,52.072624207,0.6471400261,2.3848466873,141.53411865,Shale
15/9-15,1159.376,HORDALAND GP.,Utsira Fm.,17.332830429,1.4772107601,1.9937821627,55.387088776000006,0.6332134008,2.4029150009,141.69979858,Sandstone/Shale
15/9-15,1159.528,HORDALAND GP.,Utsira Fm.,17.305009842,1.4886404275999998,1.9815971851,60.372829437,0.596888721,2.4610724449,141.42420959,Sandstone/Shale
15/9-15,1159.68,HORDALAND GP.,Utsira Fm.,17.408109665,1.4973599911000002,1.9728289843,62.952152252,0.5788623691,2.4567022324,141.65354919,Shale
15/9-15,1159.832,HORDALAND GP.,Utsira Fm.,17.525823593,1.5007984638,1.9785518646,60.263275146000005,0.5996234417,2.3987944126,140.74803162,Shale
15/9-15,1159.984,HORDALAND GP.,Utsira Fm.,17.549667358,1.5008897781,1.9945453405,54.812404633,0.6209151149000001,2.353028059,138.87664795,Shale
15/9-15,1160.136,HORDALAND GP.,Utsira Fm.,17.584733962999998,1.5045897961,1.9962720871,52.171916962,0.6156114936,2.3840522766,138.12072754,Shale
15/9-15,1160.288,HORDALAND GP.,Utsira Fm.,17.662315369,1.5134621859,1.9687099457,54.498416901000006,0.5811414122999999,2.427624464,139.20669556,Shale
15/9-15,1160.44,HORDALAND GP.,Utsira Fm.,17.648685455,1.5196061134,1.926004529,58.04932785,0.5502502918,2.4317829609,140.95210266,Sandstone/Shale
15/9-15,1160.592,HORDALAND GP.,Utsira Fm.,17.555011749000002,1.5178200006,1.8995585442,60.10092926,0.5612719655,2.457379818,142.64108276,Sandstone/Shale
15/9-15,1160.744,HORDALAND GP.,Utsira Fm.,17.484764099,1.5110653638999998,1.9041610956,61.93817520100001,0.6031938791,2.5130684376,143.44685364,Shale
15/9-15,1160.896,HORDALAND GP.,Utsira Fm.,17.442779541,1.5060863495,1.9208954573,65.830169678,0.634562254,2.5412473679,140.82513428,Shale
15/9-15,1161.048,HORDALAND GP.,Utsira Fm.,17.404268265,1.5094484091,1.9306824207,69.342430115,0.6186373829999999,2.5073368549,139.34875488,Shale
